Content Manifest for Depot 250832

Manifest ID / date     : 710963398945632302 / 05/28/2024 01:08:54
Total number of files  : 62
Total number of chunks : 386
Total bytes on disk    : 365728334
Total bytes compressed : 216860464

          Size Chunks File SHA                                 Flags Name
        145624      1 C60A9BE9CFB74686683B54AA0B993D25D64CC220     0 tools/steamvr_environments/game/bin/linuxsteamrt64/liblocalize.so
       1130984      2 9E88A67CFBCA52B9FE806BDF3794D870B3860A3B     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libmaterialsystem2.so
       1144676      2 E2ABEC39D97D44F20953564E6D981A29B85F4EF7     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libmeshsystem.so
       1051154      2 312F15FFC6CA79979618858B7E371C056B5B74B2     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libmpg123.so.0
       3429188      4 BC1283A4C4CE3AE6DAC55750E6D70CE288048249     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libnetworksystem.so
        324888      1 C2ADAD50EE6BE865EB924A5A7BBB5C8EA80033EE     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libopenvr_api.so
       2832047      3 BA7086BA9148872E5B38530B13BA3CB03CAF8E2D     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libpango-1.0.so
       6955707      7 84F561297C22B146B2C36CB0E60D376EA28D2ADA     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libpangoft2-1.0.so
       6941536      7 59A0B1ABD19EE196C18001EDA10306957CE3EEBC     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libpanorama.so
       2319044      3 12499056D31E707FBCE349B29ACAD769C6363DAD     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libpanorama_text_pango.so
       3872336      4 BF3FC244AE766CBD60D689A79DE07DEFDA5CC3C3     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libpanoramauiclient.so
       3832208      4 10C9E6A5D4C6DEC8375C5E42B65D8157B6F63963     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libparticles.so
      17640072     17 9CACC48FFA1E8E5E6C61380B6C237B4FF5852CEC     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libphonon.so
        529260      1 ADE4E015FF5B607A6ECC214F59A13EC40B003433     0 tools/steamvr_environments/game/bin/linuxsteamrt64/librenderingpipelines.so
        680040      1 56187C41C42237B259669A611720DCA029B1D4A2     0 tools/steamvr_environments/game/bin/linuxsteamrt64/librendersystemempty.so
       1718344      2 ABEC078A302813FEB5C34D3BEF3B97A2BB2B4E58     0 tools/steamvr_environments/game/bin/linuxsteamrt64/librendersystemgl.so
       7490740      8 B404036F895C29C690D309ED5AD1783AA5B29735     0 tools/steamvr_environments/game/bin/linuxsteamrt64/librendersystemvulkan.so
        475648      1 E937407D12033A412D8744C1D62AC20E40C10475     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libresourcesystem.so
        218664      1 F607DE5B02E0AF7CF9D9E9CAE191D5D2048A8D9C     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libscenefilecache.so
       4113844      4 A75AE0AC9FF9C51D044BB9379EDF56361EB9BFAA     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libscenesystem.so
        402804      1 7E4C4D110EC685E9399706997130508CF2D8396E     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libschemasystem.so
       1924436      2 0EB2418A5A6B6D2B946CA319D2E23B5AF7264839     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libsoundsystem.so
        374043      1 1AE3A931827DAC2EABD7E0CE4CD94C8F1D34E045     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libsteam_api.so
        383420      1 CA1C21CC44539268B3735A81567D07F363D23E0E     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libsteamaudio.so
       3968008      4 163B634E854C1FB3240AD7F321D305A2A7C148F7     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libsteamnetworkingsockets.so
        526760      1 45482C870A9233F888CCE5A0D6C94484E657BAD6     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libswscale.so.4
        138384      1 A49509A36B6EBC6AB6F3D19478756C3A0BC9BA64     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libtcmalloc_minimal.so.0
        557196      1 927D9959357BED44648E3A96E30B2DE4845F8F83     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libtier0.so
      18197896     18 A85972ACB31E6F36684D8B71BA9CF58FAFCBFC83     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libv8.so
        123352      1 CCBCCA0A9616F6A868A729EA0E85C77EA79695C0     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libv8_libbase.so
         81048      1 CC262352E02F3353A2B89537DEF8CFA1A8E5A02B     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libv8_libplatform.so
        120936      1 7E79646C669D653065FBD6631F93D9E17FAF1D07     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libvconcomm.so
        280916      1 EABDD28B9222C14B91A0EF2F5BA743B716DD4521     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libvgui2.so
       2360104      3 46FFA6104454CEAFF91509289FCEC40348A59666     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libvguirendersurface.so
       4956341      5 4E571F23EDB88DDD8EEC1D608A7C1120B04BC5C0     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libvideo.so
       4022480      4 2AD111B1D5B2EDEEC598A14C85E3DF3527BD4CDA     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libvphysics2.so
        893460      1 A195CB2FE3B06C8A34BB677EF76C48A7D71E96A7     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libvr.so
        670640      1 E153BEF3FBF8C98E7B882E36777E24D2959626FD     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libvscript.so
        387872      1 84CA86DDE7382FCB245E505E80ACB55369FA847A     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libvstdlib.so
       1194692      2 28BB88FC061B5A8254C3A0AA9B29F6D696E0ED94     0 tools/steamvr_environments/game/bin/linuxsteamrt64/libworldrenderer.so
         39084      1 831B7098BF3DD3592B79134F7F0B800F443A76D6     0 tools/steamvr_environments/game/bin/linuxsteamrt64/steamtours
       4795374      5 A2F048B42D42CBE4CF9AEA361049F5DD1D68C6B0     0 tools/steamvr_environments/game/core/shaders_vulkan_000.vpk
         19334      1 3CF18D331AEEBA62C5D09B860C511CF56ACB0EE1     0 tools/steamvr_environments/game/core/shaders_vulkan_dir.vpk
          3045      1 C4ECE29E3C14701BA2AB6106A4F27719C92E1D20     0 tools/steamvr_environments/game/steamtours.sh
      18228568     18 CD2004D914E29DF307CFEA2CE6E68659ADAA5579     0 tools/steamvr_environments/game/steamtours/bin/linuxsteamrt64/libclient.so
       2485004      3 F419FD2323DF1F37C2764247789B6E779C464E0E     0 tools/steamvr_environments/game/steamtours/bin/linuxsteamrt64/libhost.so
      20385592     20 ECC4F37E900441058F8184A83527F06215D09B66     0 tools/steamvr_environments/game/steamtours/bin/linuxsteamrt64/libserver.so
     148357626    142 D692181B6EEB1D4DFAFD9C8F880BB057EEBAD807     0 tools/steamvr_environments/game/steamtours/shaders_vulkan_000.vpk
      38077106     37 88FA2DFCF0FCD0878F49FB9A9680238FE6CB8794     0 tools/steamvr_environments/game/steamtours/shaders_vulkan_001.vpk
          2021      1 ACBDE334278B2F9E6958DC0C9E4DD2AE6182D835     0 tools/steamvr_environments/game/steamtours/shaders_vulkan_dir.vpk
