Content Manifest for Depot 250834 

Manifest ID / date     : 1405614598448177441 / 11/19/2024 02:58:40 
Total number of files  : 145 
Total number of chunks : 163 
Total bytes on disk    : 57865237 
Total bytes compressed : 19332832 


          Size Chunks File SHA                                 Flags Name
          5089      1 b92d0b960e7117e21aad0d3eac8d897234296eff     0 drivers/roy/resources/input/roy_k2/roy_k2_controller_profile.json
          4560      1 af39232a702078e4d2a4ddd493cbf921b6dce914     0 drivers/roy/resources/input/roy_k2/roy_k2_controller_remapping.json
           704      1 463177b5863653999923e382bd042e910856c0ce     0 drivers/roy/resources/input/roy_k2/steam_vrgamepad_bindings_roy_k2.json
         11341      1 f153c51e8c88deb2386295394bd7b2357cfa51ec     0 drivers/roy/resources/input/roy_k2/vrcompositor_bindings_roy_k2.json
         11208      1 e965fb505fb1c99c44f2fd2e94040e77941a1620     0 drivers/roy/resources/input/roy_k2/vrlink_legacy_bindings_roy_k2_controller.json
             0      0 0000000000000000000000000000000000000000    40 drivers/roy/resources/input/roy_k2v3
         15456      1 a3a112a03a1ed5742a99b6c11f39d8318146820f     0 drivers/roy/resources/input/roy_k2v3/beat_saber_bindings_roy_k2v3_controller.json
          9440      1 39446af4929a190e71b64c5ef57fd0c582d1c949     0 drivers/roy/resources/input/roy_k2v3/ghosts_of_tabor_bindings_roy_k2v3_controller.json
         12859      1 e179906fbb9cc87db7aeb09e2e390c65240c0339     0 drivers/roy/resources/input/roy_k2v3/google_earth_legacy_bindings_roy_k2v3_controller.json
         11942      1 ce3e47d2bb7b4a5d4e0c7e25c60782ea50678e4f     0 drivers/roy/resources/input/roy_k2v3/in_death_legacy_bindings_roy_k2v3_controller.json
         12729      1 a9a564bc59d330ec0542f2815d0ab165514d0d07     0 drivers/roy/resources/input/roy_k2v3/legacy_bindings_roy_k2v3_controller.json
          5512      1 edec4eef68b8c92cc6f22d9efb649b2cb1c48b34     0 drivers/roy/resources/input/roy_k2v3/roy_k2v3_controller_profile.json
          4562      1 ba9731a4a760bf0f57ef19aebad16ca671418b08     0 drivers/roy/resources/input/roy_k2v3/roy_k2v3_controller_remapping.json
           703      1 03a450096cd92fae0625e915b74a2b0252759fac     0 drivers/roy/resources/input/roy_k2v3/steam_vrgamepad_bindings_roy_k2v3.json
         14178      1 b554a6c7b188df80a0c84ca0e0d1d7f5c1c28a37     0 drivers/roy/resources/input/roy_k2v3/vrcompositor_bindings_roy_k2v3.json
         14289      1 f39e12b2e849b0e26bf5f52422f3d805d3e1fe6f     0 drivers/roy/resources/input/roy_k2v3/vrlink_legacy_bindings_roy_k2v3_controller.json
         11681      1 ecdd2db51c2b97fdda703ecdef4ca9ec7118721a     0 drivers/roy/resources/input/vrcompositor_bindings_roy.json
         12708      1 786b493f8b42c6c20659cb82b5b8a848a2e3bd32     0 drivers/roy/resources/input/vrlink_legacy_bindings_roy_controller.json
             0      0 0000000000000000000000000000000000000000    40 drivers/roy/resources/rendermodels
             0      0 0000000000000000000000000000000000000000    40 drivers/roy/resources/rendermodels/ibex_ev1
          1214      1 008e45660a2f763b2d3df76e62effa28be630628     0 drivers/roy/resources/rendermodels/ibex_ev1/ibex_ev1.json
           282      1 9395aae81b6bb58da4bf50fc5e17a5b43e8e4603     0 drivers/roy/resources/rendermodels/ibex_ev1/ibex_ev1.mtl
       1751248      2 965b668794a5d4084332aeb9ed07a41ff9a2e90e     0 drivers/roy/resources/rendermodels/ibex_ev1/ibex_ev1_body.obj
        714355      1 33d22e73fe178a739739f0dc28c849fe3671c9df     0 drivers/roy/resources/rendermodels/ibex_ev1/ibex_ev1_tex.png
        521485      1 c43b71a4f0112b9fbce4f522c4ac9c27e9f9a3e7     0 drivers/roy/resources/rendermodels/ibex_ev1/ibex_ev1_thumb.png
             0      0 0000000000000000000000000000000000000000    40 drivers/roy/resources/rendermodels/roy_controller_left
        636799      1 377114d50c7f7462dfd8c75f55eef8361a4b6f89     0 drivers/roy/resources/rendermodels/roy_controller_left/body.obj
         65976      1 fe010d685fb57fffcd5781825628e1540274525d     0 drivers/roy/resources/rendermodels/roy_controller_left/button_a.obj
         75965      1 136b6df599b100b7cf3b3c36f9a4329f34483667     0 drivers/roy/resources/rendermodels/roy_controller_left/button_b.obj
        173970      1 529b6372328fed0e9a2a231515c3a763f3819d9a     0 drivers/roy/resources/rendermodels/roy_controller_left/button_system.obj
          4089      1 be8922981f6d5dcc180f937654ffc41b0ca2edb1     0 drivers/roy/resources/rendermodels/roy_controller_left/roy_controller_left.json
           286      1 baea7aff6fc230e7b33e04527368e3ce60304802     0 drivers/roy/resources/rendermodels/roy_controller_left/roy_controller_left.mtl
       1068386      2 0c91d478d363bf257b9487c192e9b043e37ca114     0 drivers/roy/resources/rendermodels/roy_controller_left/roy_controller_left.obj
        242919      1 c6ba7f2dc842bc71b9e828caa85b88e908416788     0 drivers/roy/resources/rendermodels/roy_controller_left/roy_controller_left_thumb.png
        303290      1 8a87ecd174ba8c9232bca7d682955868859cfd7b     0 drivers/roy/resources/rendermodels/roy_controller_left/Roy_V18_Left_1024_texture_map.png
         45582      1 45534d16c1e3c656237a78d5c0f87e2d7da5ab95     0 drivers/roy/resources/rendermodels/roy_controller_left/thumbstick.obj
         48578      1 9f3ea3fee5ae5a88c45e4b54490a215d5cc83516     0 drivers/roy/resources/rendermodels/roy_controller_left/trigger.obj
             0      0 0000000000000000000000000000000000000000    40 drivers/roy/resources/rendermodels/roy_controller_right
        633689      1 71126b0440395a7090cc4624114ec3bcb5674b9e     0 drivers/roy/resources/rendermodels/roy_controller_right/body.obj
         61067      1 d36f7a9880859bf7303ff32211b48756c9121a0e     0 drivers/roy/resources/rendermodels/roy_controller_right/button_a.obj
         71881      1 2510f4ccfad81c7472fefce5759e08bf61372f94     0 drivers/roy/resources/rendermodels/roy_controller_right/button_b.obj
        164815      1 64311b67a7be156446f50d8fcdc0252d1ef762f8     0 drivers/roy/resources/rendermodels/roy_controller_right/button_system.obj
          4096      1 c96a59e8bcfc6a3798923ccf215e2e9c90a2c1dc     0 drivers/roy/resources/rendermodels/roy_controller_right/roy_controller_right.json
           287      1 455326cf7cc20346d57d31482beab2c1613f976c     0 drivers/roy/resources/rendermodels/roy_controller_right/roy_controller_right.mtl
       1071098      2 4a83ce102dbba43e139b10fb364dcb2e9f38b786     0 drivers/roy/resources/rendermodels/roy_controller_right/roy_controller_right.obj
        242919      1 c6ba7f2dc842bc71b9e828caa85b88e908416788     0 drivers/roy/resources/rendermodels/roy_controller_right/roy_controller_right_thumb.png
        303290      1 8a87ecd174ba8c9232bca7d682955868859cfd7b     0 drivers/roy/resources/rendermodels/roy_controller_right/Roy_V18_Right_1024_texture_map.png
         45570      1 ca5e0a5dfdbe161cd21c4847251508030c8f7011     0 drivers/roy/resources/rendermodels/roy_controller_right/thumbstick.obj
         51101      1 c420b16c8c9b258110bf27d1774ef18be424f69f     0 drivers/roy/resources/rendermodels/roy_controller_right/trigger.obj
             0      0 0000000000000000000000000000000000000000    40 drivers/roy/resources/rendermodels/roy_ev1_left
         10480      1 4ac0cf464da2c95762d1a20ffd5828977ebbbe3c     0 drivers/roy/resources/rendermodels/roy_ev1_left/roy_ev1_left.json
           286      1 0edd932dfb6c47f4a9a336a944a04c06d50fc670     0 drivers/roy/resources/rendermodels/roy_ev1_left/roy_ev1_left.mtl
       3964371      4 27037601be2f5d1ecde90a8fa9364e3448053739     0 drivers/roy/resources/rendermodels/roy_ev1_left/roy_ev1_left.obj
          2281      1 ee91254fd516adfae89594e1fbb64f1393c77f7d     0 drivers/roy/resources/rendermodels/roy_ev1_left/roy_ev1_left_body.mtl
       2286365      4 1eebb3518cf122ab630927d203e59ba0ae71acd0     0 drivers/roy/resources/rendermodels/roy_ev1_left/roy_ev1_left_body.obj
        200439      1 99b26059dcf3a516f4896eb5860a1a929c9decbf     0 drivers/roy/resources/rendermodels/roy_ev1_left/roy_ev1_left_bumper.obj
        331318      1 ca187119aaa6fdf7c9110c7d61f26dfdf91c782e     0 drivers/roy/resources/rendermodels/roy_ev1_left/roy_ev1_left_dpad.obj
        101881      1 2d7a35907f4b845a1715d11aee8322db847723d4     0 drivers/roy/resources/rendermodels/roy_ev1_left/roy_ev1_left_grip_button.obj
         62188      1 bbe603e39fd382af0a061abe23c62f2aabbfe819     0 drivers/roy/resources/rendermodels/roy_ev1_left/roy_ev1_left_system_button.obj
        917403      1 fd0e87750ac97a4e1f01da6ba96e1eeae1b13b60     0 drivers/roy/resources/rendermodels/roy_ev1_left/roy_ev1_left_tex.png
        431639      1 70c461bc864044799548657b00a04d92a170533b     0 drivers/roy/resources/rendermodels/roy_ev1_left/roy_ev1_left_thumbstick.obj
        171733      1 edddc515b94a2f6e4733e9afa8794333f4e510ed     0 drivers/roy/resources/rendermodels/roy_ev1_left/roy_ev1_left_trigger.obj
         52612      1 5eae875fa548d77635b82ab00e785e32b41d8b09     0 drivers/roy/resources/rendermodels/roy_ev1_left/roy_ev1_left_view_button.obj
             0      0 0000000000000000000000000000000000000000    40 drivers/roy/resources/rendermodels/roy_ev1_right
         12458      1 ca66fba158e2829e54c338e3b9536e43666d7a9e     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right.json
           287      1 8de7871f7398148037632e700f2ae95b5e6a4924     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right.mtl
         22608      1 993efd2964f536f5270dcb8fb0e7334f862e45c4     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right_a_button.obj
       2048584      2 bd770a4b50b9d9a1f95cddae98e1f13a5a28c616     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right_body.obj
        200957      1 43c658684d3a4632add011de82d571246e49c5d0     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right_bumper.obj
         20780      1 7a149f2cb1eaa756a6bbb8cf8584c92b9f07b421     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right_b_button.obj
        102800      1 b426f53939ff36a838db4e0cf76fca15b9547ace     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right_grip_button.obj
         53100      1 b7607bf6c338fdd26cbcc116ebd7542e9ec2d1bb     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right_menu_button.obj
         62777      1 0088e1891ddd3450ed661cca7ce2611ed3b69ba4     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right_system_button.obj
       1071029      2 cf6b2039c74329be737d6fdf37028fad700de986     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right_tex.png
        811247      1 999833909603c0e42cdefdae0f1920372cb1fa47     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right_tex_qam.png
        952395      1 e55368c6460885f405169f70b7d6ac01ee950e74     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right_tex_qam_controller.png
        435428      1 a4fdac06927acfc7c12315277cf1b3fe65f3f75a     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right_thumbstick.obj
        171946      1 0ee71558f126e498c2f8743bf52beef30c6b59c7     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right_trigger.obj
         23998      1 c3e4d282d0f3757a4ce853707cd237a3208a3076     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right_x_button.obj
         24231      1 78bbb7b4df3081657e7ce63ec588a7a6c6a2e712     0 drivers/roy/resources/rendermodels/roy_ev1_right/roy_ev1_right_y_button.obj
             0      0 0000000000000000000000000000000000000000    40 drivers/roy/resources/rendermodels/roy_k2c_left
       1725096      2 d428d9249db130a45b348f8a352b7baf6e76f512     0 drivers/roy/resources/rendermodels/roy_k2c_left/roy_k2c_ao.png
         31938      1 0d6a5aa4afec31ff3edf43a9e5baf2923ce8b63f     0 drivers/roy/resources/rendermodels/roy_k2c_left/roy_k2c_base.png
          1593      1 d42c75b991e07450efd4884f2e4a378ad00b0f6c     0 drivers/roy/resources/rendermodels/roy_k2c_left/roy_k2c_left.json
           281      1 a9d3a88544b7141b1c3c12e3999df58476327390     0 drivers/roy/resources/rendermodels/roy_k2c_left/roy_k2c_left.mtl
       1108654      2 40800bd0acd238d23f4265a7cbb018d6a5b1b9ee     0 drivers/roy/resources/rendermodels/roy_k2c_left/roy_k2c_left.obj
        337212      1 689e8eb768bb20fced5b13eb1f68f3e4109cd5d1     0 drivers/roy/resources/rendermodels/roy_k2c_left/roy_k2c_left_thumb.png
       5592580      6 70b2319dc303768a9389e995786f04d448ea7f19     0 drivers/roy/resources/rendermodels/roy_k2c_left/roy_k2c_tex.dds
        479789      1 195659cd263e9c3c75f634e1f8235596fa2c5d88     0 drivers/roy/resources/rendermodels/roy_k2c_left/roy_k2c_tex.png
             0      0 0000000000000000000000000000000000000000    40 drivers/roy/resources/rendermodels/roy_k2c_right
       2082561      2 bd5048cfc11dbc4c3e2592fed4c731c8f34b8b31     0 drivers/roy/resources/rendermodels/roy_k2c_right/roy_k2c_ao.png
         46148      1 fd54e671d55c9611426da73d171c31b773259e23     0 drivers/roy/resources/rendermodels/roy_k2c_right/roy_k2c_base.png
          1600      1 52b942eb59115066cbf8c7ba5b055c7d3acb8a1d     0 drivers/roy/resources/rendermodels/roy_k2c_right/roy_k2c_right.json
           282      1 10d034b4f85e89c7b1dd144c38d09ab2f66746a5     0 drivers/roy/resources/rendermodels/roy_k2c_right/roy_k2c_right.mtl
       1058386      2 6f961b022084b2acbb788017ecf9f105d78fdf57     0 drivers/roy/resources/rendermodels/roy_k2c_right/roy_k2c_right.obj
        438158      1 d876d61b4e45b2ed81b99d1c45746279eca98cbf     0 drivers/roy/resources/rendermodels/roy_k2c_right/roy_k2c_right_thumb.png
       5592580      6 cedc3434d6961408e3a6fb156fe40237116d15b2     0 drivers/roy/resources/rendermodels/roy_k2c_right/roy_k2c_tex.dds
        689072      1 ca52ad0021afa7334f4f27d663c4d02c6d9baf93     0 drivers/roy/resources/rendermodels/roy_k2c_right/roy_k2c_tex.png
             0      0 0000000000000000000000000000000000000000    40 drivers/roy/resources/rendermodels/roy_k2v3_left
         10435      1 377c3eaede550cfcfddab4e3fc4f318125a65769     0 drivers/roy/resources/rendermodels/roy_k2v3_left/roy_k2v3_left.json
           282      1 98efd0949620c87403dc8d7626b16cda287092f2     0 drivers/roy/resources/rendermodels/roy_k2v3_left/roy_k2v3_left.mtl
       2094625      2 b6b8e7ce7ade6fc39522b9df75ba992d1d77c59c     0 drivers/roy/resources/rendermodels/roy_k2v3_left/roy_k2v3_left_body.obj
         58035      1 4ee15d5081b64f45bbccbf73bfdb550b8ea05164     0 drivers/roy/resources/rendermodels/roy_k2v3_left/roy_k2v3_left_bumper.obj
        105446      1 7f87d57ca8c69c2a7e6a88f49e9d10b6d3bb4f02     0 drivers/roy/resources/rendermodels/roy_k2v3_left/roy_k2v3_left_dpad.obj
         60769      1 dae9105e79e4148fe060195a26499cb5e5595b03     0 drivers/roy/resources/rendermodels/roy_k2v3_left/roy_k2v3_left_grip_button.obj
         25843      1 05bc99c0b52563ebdc915ce877fcbb9d3b171217     0 drivers/roy/resources/rendermodels/roy_k2v3_left/roy_k2v3_left_system_button.obj
        474997      1 4afe81f96b9872960ae36ca18016b888e2c1626b     0 drivers/roy/resources/rendermodels/roy_k2v3_left/roy_k2v3_left_thumb.png
         63150      1 aaa4d055e7ef23d1c4871a540e41307b59c62a65     0 drivers/roy/resources/rendermodels/roy_k2v3_left/roy_k2v3_left_thumbstick.obj
         86821      1 29618a6a8f7e3fe052d2fbb4367362c0038e92a1     0 drivers/roy/resources/rendermodels/roy_k2v3_left/roy_k2v3_left_trigger.obj
         37514      1 a213dbdb47287dffd4d72508505ce86f5807c2f8     0 drivers/roy/resources/rendermodels/roy_k2v3_left/roy_k2v3_left_view_button.obj
       4194452      5 9be9e7e7ee464807ef648738c447c9d0d312a5a8     0 drivers/roy/resources/rendermodels/roy_k2v3_left/roy_k2v3_tex.dds
        530130      1 0e41994dfc7a13523cceb3c390fd8cb5b8879981     0 drivers/roy/resources/rendermodels/roy_k2v3_left/roy_k2v3_tex.png
             0      0 0000000000000000000000000000000000000000    40 drivers/roy/resources/rendermodels/roy_k2v3_right
         12424      1 1183042f67508487a2d8c69927b73f3bf84e5e9d     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_right.json
           282      1 98efd0949620c87403dc8d7626b16cda287092f2     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_right.mtl
         25471      1 daf87c7b09e7ee792ad65a917310ac413521d757     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_right_a_button.obj
       2045105      2 c261b88728c35c4dee70a18f91dfb97f2065a659     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_right_body.obj
         57799      1 2b8c4d6542650868f1f19e894ba8bda797646ee2     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_right_bumper.obj
         25404      1 54deb97dc8110224b3d10218869291f53fb79735     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_right_b_button.obj
         61465      1 58c1b1ab50c6175bfa7f971670080ef423623c71     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_right_grip_button.obj
         37809      1 4f6d36a279e1d7fc6430bb7026f0a5154c794328     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_right_menu_button.obj
         25694      1 450f938b6b1e8890ab98de1a43d6a209ce295cf4     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_right_system_button.obj
        543282      1 97553589a75edb2e217212941fa2d7ea4fe6b62a     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_right_thumb.png
         64019      1 9192ffd60dba36c3ab6a60c7566895e7d1705637     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_right_thumbstick.obj
         86619      1 7ade676dd917f22a609edcbf34928edb50f3e60f     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_right_trigger.obj
         25918      1 af7a87ef4b560b71f963beab6c9ecef15efb8c21     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_right_x_button.obj
         26347      1 d029939cdb85093e26f13a1c4921beeb482e6e74     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_right_y_button.obj
       4194452      5 20985fac199a556d5144e80f9564e184ddcc25a5     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_tex.dds
        595239      1 513a272d1b4aad03ed8a9c5f894bb7c7864c4012     0 drivers/roy/resources/rendermodels/roy_k2v3_right/roy_k2v3_tex.png
