Content Manifest for Depot 250821 

Manifest ID / date     : 3024267640805984849 / 10/24/2023 21:28:47 
Total number of files  : 748 
Total number of chunks : 1567 
Total bytes on disk    : 1144308680 
Total bytes compressed : 359293216 


          Size Chunks File SHA                                 Flags Name
          1450      1 ecd1ab115ca7180ee5617d8a580d7c6428b9ab16     0 bin/win64/restarthelper.exe.sig
       1077200      2 3b54db23cb00cfeb385b223dab5834784752c352     0 bin/win64/SDL2.dll
        250656      1 e77433094c56433685a68a4436e81b76c3b5e1f5     0 bin/win64/steam_api64.dll
        333736      1 a5ae475b77fe75b47dd09e3d83f018c9d7dcf0cb     0 bin/win64/tier0_s64.dll
        336192      1 6e541797e38518bb16dc4bd709f5db00e928db6c     0 bin/win64/vivelinklib.dll
          1450      1 e2a0c60134fe5e6ae97d28b2bb68e44b0c73db99     0 bin/win64/vivelinklib.dll.sig
        362816      1 f5ae41d29d1bf79f4e72bedc1b170acae06bebb8     0 bin/win64/vrcmd.exe
          1450      1 b98cf9a81b453e41d5fff9fccb1a17bf37a08a54     0 bin/win64/vrcmd.exe.sig
       2421056      3 6873436724cb81bb8276dd20f6a7783dba6c0393     0 bin/win64/vrcompositor.exe
          1450      1 ca6eafc8bf982841d9a6921d6e364e1f0da6aa5c     0 bin/win64/vrcompositor.exe.sig
        251712      1 f69f080dfbafa7199476214e273b09d876ba5575     0 bin/win64/vrdashboard.exe
          1450      1 1e773dbe3cec45868b39d7d82d7bc92bf11d3669     0 bin/win64/vrdashboard.exe.sig
        222016      1 7d538f4069c565f7ccf71cb87911916d037b81ab     0 bin/win64/vrdesktop.dll
          1450      1 486c724d2c63429f0b6071bc9abdc8ff31e92e17     0 bin/win64/vrdesktop.dll.sig
        275264      1 fc4f3d96f6f63f807c3a7d0b75326d2a71b79ac5     0 bin/win64/vrdesktop_graphics_capture.dll
          1450      1 7acdf48b6ba874e9c3bdb70bdc92148925124ca0     0 bin/win64/vrdesktop_graphics_capture.dll.sig
       2773824      3 a4ad8dc8d033c32904f99095e51d403224e22898     0 bin/win64/vrmonitor.exe
          1450      1 adbd1504ab784506a7b6e87760bc7d1053b2d982     0 bin/win64/vrmonitor.exe.sig
        831808      1 37ad859b4fcbe5f92f1a9795a92e988ba1967c29     0 bin/win64/vrpathreg.exe
          1450      1 93d67d4ed10e1c5f6fb5b5fe43cfe9b3cefeb920     0 bin/win64/vrpathreg.exe.sig
        334144      1 3bc0ee7ae767eb6a531362fe520bac8f0f36c2f2     0 bin/win64/vrprismhost.exe
          1450      1 57c3607efb504d6607a4fc1c76f35bb2032d7f0f     0 bin/win64/vrprismhost.exe.sig
       4379456      5 343555bb7505b7e2e39559467436d3de4a798caf     0 bin/win64/vrserver.exe
          1450      1 9bc32cbd585181700e023e93bd5a204cb2f32f28     0 bin/win64/vrserver.exe.sig
         37696      1 03a9df34a79bfbb076a8c3f768ec83245188a41c     0 bin/win64/vrserverhelper.exe
          1450      1 af7bc6078f9f9b6638103fb7219b3e8b12513ff1     0 bin/win64/vrserverhelper.exe.sig
       2304832      3 08d7c62f5983bbb49d34ad1b70d11b0e8d88223c     0 bin/win64/vrservice.exe
