Content Manifest for Depot 250824

Manifest ID / date     : 8664273540174767858 / 11/21/2024 01:58:59
Total number of files  : 2676
Total number of chunks : 3070
Total bytes on disk    : 582391774
Total bytes compressed : 314035392

          Size Chunks File SHA                                 Flags Name
           176      1 AEA71F704631245B275C6E44C6892EDF8F6983E4     0 content/vrmonitor/icons/arrowsb_right.png
           183      1 C8B74998850BBC681D37408E37BD701EB2C7A5B6     0 content/vrmonitor/icons/arrowsb_right_disabled.png
           166      1 CC12D61D18871B69A809B276880202A102C29EF2     0 content/vrmonitor/icons/arrowsb_up.png
           175      1 E1850D3AADD103F3ED7423FC7AF2DDE22C0CFD68     0 content/vrmonitor/icons/arrowsb_up_disabled.png
          3044      1 BB484889DE1EB76E7716C2BA1CDC08C4169E0C4A     0 content/vrmonitor/icons/base_identify.png
          3008      1 9716EC612F4790EFD0F88478FAED6FB01178CE14     0 content/vrmonitor/icons/base_identify_disabled.png
          3005      1 733A29CBBBFEFF582BB4E6B42292C230DB65320D     0 content/vrmonitor/icons/base_identify_disabled_hover.png
          3022      1 818BED72A1856D98CE18F977B0E2E9022351393D     0 content/vrmonitor/icons/base_identify_hover.png
          2998      1 1D13BB4D6B8CF02F53DD4594457DC3143573EE52     0 content/vrmonitor/icons/base_seen.png
          2990      1 FD16F7EB905AF60F5CC3E00AD2C0A9D737A88DE7     0 content/vrmonitor/icons/base_seen_dim.png
          2436      1 BFA777F592EBE74B9939D39721F13A39AB837150     0 content/vrmonitor/icons/battery_status_1.png
          3278      1 CBCCDA66B08CADD93E6DD1BFD0BB5F72AEBD7B81     0 content/vrmonitor/icons/battery_status_12x.png
          2357      1 8CD3FDF4CA1A88FA40A5139AA720FE69BFADB529     0 content/vrmonitor/icons/battery_status_2.png
          3267      1 5772805B36ABD35AD2EC5C46B41EC98D0A3C98C3     0 content/vrmonitor/icons/battery_status_22x.png
          2368      1 738EABA5BEEF67A683919CAB5E4471B99F92BF6B     0 content/vrmonitor/icons/battery_status_3.png
          3364      1 272B60BEB6B0EC27E7712E85CBFF56D1AF70712C     0 content/vrmonitor/icons/battery_status_32x.png
          2309      1 C113ED29CAD589704925E1FC57114E706F71D561     0 content/vrmonitor/icons/battery_status_4.png
          3180      1 73E693E9A74B201F637355391461921D102CABCD     0 content/vrmonitor/icons/battery_status_42x.png
          2516      1 01DDE4D8B42368E718C99C911831359ED7BED658     0 content/vrmonitor/icons/battery_status_charging.png
          3158      1 D24DB440A6612BC6DE3D81386A6B1020C5C721E6     0 content/vrmonitor/icons/battery_status_charging2x.png
          2579      1 827944B8BB9F4FF62ED9D09268E728EA3C36BF5B     0 content/vrmonitor/icons/battery_status_charging_red.png
          3409      1 9343A9716AAB807D6A212FBC33581A55130CE892     0 content/vrmonitor/icons/battery_status_charging_red2x.png
          2378      1 F09F7B037B3D79F798F4DDDABD4847591D8EF76E     0 content/vrmonitor/icons/battery_status_empty.png
          3333      1 4447848DF41B417622EDDDB0D9E19623729A4438     0 content/vrmonitor/icons/battery_status_empty2x.png
          2364      1 AF74372144D8B80C9D5AF1CD3BF5C92F310A18BC     0 content/vrmonitor/icons/battery_status_low.png
          3278      1 CBCCDA66B08CADD93E6DD1BFD0BB5F72AEBD7B81     0 content/vrmonitor/icons/battery_status_low2x.png
          3779      1 A92B3E3B5416CDF580D52FB1E2F883BC40B4DACC     0 content/vrmonitor/icons/border_gradient.png
          2532      1 C8CC02CF94044D2E026200B919A1912F0BE494EB     0 content/vrmonitor/icons/bounds_advanced.png
          2906      1 E876496B2BF5E907821FEE46A29888181F38B50D     0 content/vrmonitor/icons/bounds_beginner.png
          1733      1 1930BC9A6EDB3718043BB580388D5BA034BE7CAF     0 content/vrmonitor/icons/bounds_developer.png
          4501      1 B4D48DE8BF43253B7B771045A52F2ADF547EBC12     0 content/vrmonitor/icons/bounds_guy.png
          2113      1 A1762EF471352A6DF3B0FE9065D0E8972629E0A3     0 content/vrmonitor/icons/bounds_intermediate.png
          2641      1 E03760059FE5F2FCECA889BD323E2CEF8B6F41EF     0 content/vrmonitor/icons/bounds_squares.png
          2841      1 47E44FA2D106271C454894036A0588BBB5B02933     0 content/vrmonitor/icons/bt_strength_1.png
          2839      1 2462DD74060F6E9080BEE9028F3FA8C76330F589     0 content/vrmonitor/icons/bt_strength_2.png
          2837      1 8103B6045E46BBE3A77EC92B21C323169989287E     0 content/vrmonitor/icons/bt_strength_3.png
          2832      1 37C0CE5A830B35A0064F88502078B95D3FB06DB5     0 content/vrmonitor/icons/bt_strength_4.png
         10325      1 2D35E9DFFFC47F399492FD3BD58E4A50ECB91F63     0 content/vrmonitor/icons/calibrate_controller.png
          5579      1 0FDB2A72BDD8BE2F2C06787E98BCAEC9AE18C41F     0 content/vrmonitor/icons/calibrate_controller_calibrated.png
           270      1 087F08C5EA3CBFE8DCA14B115EA0031753B34AC4     0 content/vrmonitor/icons/checkbox_checked.png
          1232      1 ECB01FD99C69C3F76E437602764F3A51E641CFFF     0 content/vrmonitor/icons/checkbox_checked16.png
           256      1 ACC97643C56306680C35AA53AEAB4DF0F38BA114     0 content/vrmonitor/icons/checkbox_indeterminate.png
          1169      1 D80D6979CA77982E3EB5A15A52CE6C4BE5324AFD     0 content/vrmonitor/icons/checkbox_indeterminate16.png
           107      1 37408BFE6A07DDDFD5BC07831CAB82AF2D968C26     0 content/vrmonitor/icons/checkbox_unchecked.png
           995      1 5AF2432F6BB29E61ED0FC40E9B230E4BCDE4E1B2     0 content/vrmonitor/icons/checkbox_unchecked16.png
          1887      1 D0CCEC9C26664C1121F94C3EE53F06D12722EEB0     0 content/vrmonitor/icons/facing_arrow.png
          1140      1 69FA0E74FB6EC7972E03CBEC0BC58BC2D6C3A9B5     0 content/vrmonitor/icons/green_check.png
           968      1 9642F6DE399D572E397F5720541C02738C44E551     0 content/vrmonitor/icons/icon_chaperone_off.png
           989      1 2FF4C1F2DB917F8496AFEBD4C989811023627E58     0 content/vrmonitor/icons/icon_chaperone_on.png
           116      1 C0A86D14C20C8B9338840083EC9DC6298DFB74A6     0 content/vrmonitor/icons/icon_close.png
          1126      1 6F51C9B08F79D7D515F5BA3B2736A7C7C0798037     0 content/vrmonitor/icons/icon_dashboard_off.png
          1133      1 6B5C0E9857871C7E58B1EBF0661E93461BD22B99     0 content/vrmonitor/icons/icon_dashboard_on.png
          2826      1 DF6C5F897CF7D452FC8B98DAFD71DC7E98EE03AA     0 content/vrmonitor/icons/icon_headsetview_widget_close.png
          2830      1 50FF90FB5EEA8B7AD1AE6F9319E161E223985923     0 content/vrmonitor/icons/icon_headsetview_widget_close16.png
          2829      1 8DBF690768381903B887A1F0B0A43CC684A2EDB7     0 content/vrmonitor/icons/icon_headsetview_widget_close16_hover.png
          2826      1 4533062C4DFCC3989E024E9C89A41F756BA0B1BC     0 content/vrmonitor/icons/icon_headsetview_widget_close_hover.png
           236      1 240D8E0DAB7D12DCF75833592B2039ADA4A2A326     0 content/vrmonitor/icons/icon_headsetview_widget_fullscreen.png
           252      1 3D2AF7A9DD3556F05772E4446693F21A04A5A31B     0 content/vrmonitor/icons/icon_headsetview_widget_fullscreen16.png
           252      1 CD3DA94E1E3A49BB92A1172CDFFCE7F390CB39D3     0 content/vrmonitor/icons/icon_headsetview_widget_fullscreen16_hover.png
           235      1 47563819724C5B2ADEE81299063F4FF79F655885     0 content/vrmonitor/icons/icon_headsetview_widget_fullscreen_hover.png
          2850      1 E7F21B6C70A113AF54188A7270CDB05CD8954DDF     0 content/vrmonitor/icons/icon_headsetview_widget_undock.png
          2866      1 27CF7E3BDA8D20F9757B075750AD5D017EE06FA4     0 content/vrmonitor/icons/icon_headsetview_widget_undock16.png
          2895      1 500755258D0E94E580F130B59E66430D74247791     0 content/vrmonitor/icons/icon_headsetview_widget_undock16_hover.png
          2865      1 4D07CCFD9B171C5F6CFF41BFD4EFC43AAAE8C89E     0 content/vrmonitor/icons/icon_headsetview_widget_undock_hover.png
           191      1 FE074451A8FB5777ED1CE0A5FD9A3244C7BEF584     0 content/vrmonitor/icons/icon_headsetview_window_dock.png
           202      1 4E8FA5DE9AAACF6D64CB3DF625ADFE4513A5EBCC     0 content/vrmonitor/icons/icon_headsetview_window_dock16.png
           201      1 29B550B1A225649C4E20DC4A275BFEF879827791     0 content/vrmonitor/icons/icon_headsetview_window_dock16_hover.png
           191      1 42C64EBADCAC5A75D76E402BA712DA6BDCD9507D     0 content/vrmonitor/icons/icon_headsetview_window_dock_hover.png
          2890      1 5CFBA9015941D7B7651C2AADF749538DFEDFDF94     0 content/vrmonitor/icons/icon_headsetview_window_fullscreen.png
           238      1 981AEB70C06C7EF548CC206139CBA51E699EB0D0     0 content/vrmonitor/icons/icon_headsetview_window_fullscreen16.png
           254      1 0EF3301799729026E7050F33DB99CE1C79B09563     0 content/vrmonitor/icons/icon_headsetview_window_fullscreen16_hover.png
          2886      1 710B4DC0B78A46FEDFA5D27B49DABB3F28D5582F     0 content/vrmonitor/icons/icon_headsetview_window_fullscreen_hover.png
           242      1 5F0F2A10E02FA7581DD076C4753FCBA17CF8324E     0 content/vrmonitor/icons/icon_info.png
         38085      1 5DD803DBCC62500B694F2F01DA95C9B5EB0993D6     0 content/vrmonitor/icons/icon_loading.gif
           104      1 0125390FF187A4346B3183CCA6CD949C4FF599D2     0 content/vrmonitor/icons/icon_menu.png
           761      1 3FAF3E82DD9EB6E83C5911AA4AC324685E323671     0 content/vrmonitor/icons/icon_settings.png
          6209      1 2EF3F1A4138B555A7A2F5E2CDE37547B2D89B058     0 content/vrmonitor/icons/icon_steamvrstatus_header.png
          8480      1 E35AC9EB2CC8879E51E47C36908416DF5DDA46AE     0 content/vrmonitor/icons/icon_steamvrstatus_header16.png
          1657      1 FCB3ECB90B268854531AB33B4B13594DFFD307B2     0 content/vrmonitor/icons/icon_steamvrstatus_mainmenu.png
          1871      1 9DC33EED688997A1844BCDEB5195ECC9D8D5F954     0 content/vrmonitor/icons/icon_steamvrstatus_mainmenu16.png
          1854      1 CA09FCD2D345C9782CE161E708D2310B387ED903     0 content/vrmonitor/icons/icon_steamvrstatus_mainmenu16_hover.png
          1657      1 1640B0D70D99C2BB28FB8932DA08D906D403B375     0 content/vrmonitor/icons/icon_steamvrstatus_mainmenu_hover.png
           104      1 0125390FF187A4346B3183CCA6CD949C4FF599D2     0 content/vrmonitor/icons/icon_steamvrstatus_menu.png
           147      1 930BA125BDDD6D44712F4733A5BA8ECA792F819B     0 content/vrmonitor/icons/icon_steamvrstatus_triangle.png
          1027      1 0CF42B91BC1AD8C9B4FC2434DCC7F20A95CFBDB9     0 content/vrmonitor/icons/icon_steamvrstatus_triangle16.png
           994      1 995A937AAE863FBD4C50AB1B9112A64C116E529F     0 content/vrmonitor/icons/icon_steamvrstatus_triangle_hover.png
          1027      1 5C02456A6897F7D0A5CB108EB4F07BB9659D951A     0 content/vrmonitor/icons/icon_steamvrstatus_triangle_hover16.png
          1891      1 7642ED2A8A7B9800D70ED1E7543F86FFF21F720D     0 content/vrmonitor/icons/icon_vrwindow_close.png
          1690      1 61FEB2B66095F461D404A2E30AD016FB4B2A2790     0 content/vrmonitor/icons/icon_vrwindow_close16.png
          1909      1 01AFAD327C67EBEE1B3908AF985A73AB5FBD9688     0 content/vrmonitor/icons/icon_vrwindow_close_hover.png
          1912      1 AAA88C7C5F8ED89BD2A7BE7D1D7D4A09C4742914     0 content/vrmonitor/icons/icon_vrwindow_close_hover16.png
          1856      1 37ECFD8CAD1C1CB9D7D282E9388D3DE76CC2F417     0 content/vrmonitor/icons/icon_vrwindow_minimize.png
          1876      1 30F0F63547F5DB24649A1CAF1A2BA7A7CED0AF0C     0 content/vrmonitor/icons/icon_vrwindow_minimize16.png
          1870      1 3926EB64242925B8140960D9CB4D4EA62273BCDF     0 content/vrmonitor/icons/icon_vrwindow_minimize_hover.png
          1874      1 54D80F38AC506E6EFA597F9A0373E65AB0D2E941     0 content/vrmonitor/icons/icon_vrwindow_minimize_hover16.png
          3151      1 BEF4A88C978384F2712E2C257E096B58A483FC73     0 content/vrmonitor/icons/icon_vrwindow_pin.png
           654      1 97DE2F4118567DB3580A2573D8E141A7BC1652E7     0 content/vrmonitor/icons/icon_vrwindow_pin.svg
          3373      1 31F1F2AC7E8903AE282FF714C79DB52A165F5CA2     0 content/vrmonitor/icons/icon_vrwindow_pin16.png
          3088      1 EDB5E113947C411E45E7351F0510D663D74A5069     0 content/vrmonitor/icons/icon_vrwindow_pin_hover.png
          3239      1 935C45029EC08CAB212099E66B3ADD329B083B27     0 content/vrmonitor/icons/icon_vrwindow_pin_hover16.png
          3024      1 DE23CED2F09687BFACC0F9326129FE1B81D8AEBD     0 content/vrmonitor/icons/icon_vrwindow_pinned.png
          3165      1 25334B677B564D3FD7666713B3CDEE2D3B6220DB     0 content/vrmonitor/icons/icon_vrwindow_pinned16.png
           442      1 4719E84F7CD71BE09C0F813DB02E3E9E4E27D47E     0 content/vrmonitor/icons/icon_vrwindow_pinned16.svg
          3002      1 05970C68D3B9DEB73B9C206C49D7511FCBC10D44     0 content/vrmonitor/icons/icon_vrwindow_pinned_hover.png
          3131      1 2FE8A5DB6CCD6E1C5BA19E64E1D80AFBCF2FE840     0 content/vrmonitor/icons/icon_vrwindow_pinned_hover16.png
          3070      1 F435E0068BFFC06E30769CDCBFC121825CCDE7D1     0 content/vrmonitor/icons/icon_warning.png
           983      1 61CA18B6777CF46468A70116D61E270F3E1C95ED     0 content/vrmonitor/icons/icon_working.png
         17318      1 DD046BED726B6D3D5104D3A07195E2E3FA417AAD     0 content/vrmonitor/icons/knockknock.png
          3086      1 DF615A35A68B3D08CD7F1BFA434685053B1D64F6     0 content/vrmonitor/icons/messagebox_information.png
          3104      1 FB2BF7446C4956B6A7879720C00B97D67670A27D     0 content/vrmonitor/icons/messagebox_warning.png
          3611      1 3E249534F7BC6A249DF6FC0672246C3E55E7973D     0 content/vrmonitor/icons/notification_alert.png
          3569      1 0C3B40240AC1CA6972717112DA5876963C1948DA     0 content/vrmonitor/icons/notification_info.png
          3526      1 F6629C305B74CE076A306F356D982345F580A886     0 content/vrmonitor/icons/pairing_buttons.png
          4000      1 C4DBC83C7337C0391B2AFF4B31D621FEB297AD69     0 content/vrmonitor/icons/pairing_controller.png
        459133      1 ABB52069F8671B33D9B6C79CB4BD412B79537A33     0 content/vrmonitor/icons/placecard.png
          1151      1 CE8B73821047CDB65AAA43021E74CB422749378A     0 content/vrmonitor/icons/placeholder_base_status.png
          1478      1 DC98A5283DAF9E682D78143FF2CAFF0F56655379     0 content/vrmonitor/icons/placeholder_controller_status.png
          1366      1 23D88466E680C5F93A3E31A6C36337741859B11C     0 content/vrmonitor/icons/placeholder_headset_status.png
          1226      1 906639DAA63E884D6A59E05A2582FF5FB1BF010C     0 content/vrmonitor/icons/placeholder_tracker_status.png
          1213      1 A498BCD9D8AEABC63E2A6200A7C926FAC6C737B3     0 content/vrmonitor/icons/red_x.png
          1968      1 99D966D4EAC881A56D406C9D059C3D1088072D26     0 content/vrmonitor/icons/room_base.png
          2623      1 EB31F33BBEE46E21A2118A974A1DAA0B175E18E8     0 content/vrmonitor/icons/room_controller.png
          2684      1 D7091FB8FA6DA5374E4EBCC2EB14E3D064CC0D9A     0 content/vrmonitor/icons/room_headset.png
          3451      1 5898C02355F83A38421ABE27CCB2CA406CF565B1     0 content/vrmonitor/icons/room_headset_view.png
          2132      1 ADD0C18AD075C5E7E6AB97FB65A53900DB18D69E     0 content/vrmonitor/icons/room_tracker.png
          2343      1 F0296772E69A224F084CC84F2F1178B924604668     0 content/vrmonitor/icons/room_unknown.png
          5922      1 9F0AF0C611105F1DA080BE06B247A18D1E311F7B     0 content/vrmonitor/icons/scan_base10.png
          5752      1 FBEBB4A2DFE9791AAEE034D92F4291166632A089     0 content/vrmonitor/icons/scan_base20_a.png
          7645      1 8544C875FF7462C09093D788A285D121E0120F2C     0 content/vrmonitor/icons/scan_base20_b.png
           478      1 6D7C6B8D9342ECD56400C09BF367CEC3272EBA10     0 content/vrmonitor/icons/setup_basestation.png
           470      1 4E9A7D20EBA41DE33F5C39F45D9EF2D7F6A5FAFA     0 content/vrmonitor/icons/setup_basestation_nopose.png
           754      1 B64BA99FF73241FA9AA203C78EEB9B40E60A9C47     0 content/vrmonitor/icons/setup_controller.png
           754      1 08584AB368731668ABED5572B17C34B64AB595B4     0 content/vrmonitor/icons/setup_controller_nopose.png
           607      1 69AB9FE245E374788B8EB842257DFA3A14A7BA0A     0 content/vrmonitor/icons/setup_hmd.png
           608      1 AE2E8727BDAB08613E06AC2AD7677F4F7F042A6B     0 content/vrmonitor/icons/setup_hmd_nopose.png
           181      1 D1CED4CDA3B106FF15DD5B8AD8F5B9D27F195119     0 content/vrmonitor/icons/setup_origin.png
           167      1 0FF49A83A1CF7718952665249005B131A12F29D5     0 content/vrmonitor/icons/setup_seatedposition.png
           125      1 B14A28F460202268026CB9F4ADA449C740FF3C34     0 content/vrmonitor/icons/setup_unknown.png
           189      1 741043D39A9B0C8061AA86E6D4B896D7C5B787FD     0 content/vrmonitor/icons/setup_unknown_nopose.png
          2882      1 F59270CFE424B9D21270A53BD4D63C708194F56E     0 content/vrmonitor/icons/slider_bar.png
          2873      1 84ABC9C47AAE775A5C80BA24DB107A49FC35667B     0 content/vrmonitor/icons/slider_bar_hover.png
           245      1 0D3C77694EF2DEF86C7A49065A54B4AEB733B2D5     0 content/vrmonitor/icons/spindown.png
           246      1 9E2C63827DA29071E7D1922DD1711BAE1EB1BC46     0 content/vrmonitor/icons/spinup.png
            87      1 B99E2E7F26C8B4743840B9B96BA002215292747B     0 content/vrmonitor/icons/splitter.png
          1243      1 A6A94EAF2980804C7B064519E28AEDC8BB6BC858     0 content/vrmonitor/icons/status_app_unresponsive.png
           972      1 31B10BA3ED4050F54AEF283A2B7892CEDF69239F     0 content/vrmonitor/icons/status_icon_boundary.png
           979      1 A4D38DCF0BB376427A348117BADBD7837F438EAD     0 content/vrmonitor/icons/status_icon_dashboard.png
         18902      1 A42F5A6047A06F5D5105A2692A3BA2747C643C21     0 content/vrmonitor/icons/steamvr_icon.png
          9797      1 D105C7EBCE5CC7208AC6395040BBDED0FCC9BA7D     0 content/vrmonitor/icons/steamvr_logo.png
           788      1 24A7E9D38951F8B46678818F417EE29FC92CDD22     0 content/vrmonitor/icons/steamvr_status_error.png
          1133      1 04935B365D8ACF11E58B690AADEA685EF61A30F0     0 content/vrmonitor/icons/steamvr_status_ok.png
           405      1 C54466AC1835D026F2CFCCC868983845113ACEEB     0 content/vrmonitor/icons/steamvr_status_unknown.png
          1160      1 D5A0A2353BEA07591EF7E42F774C74EB3DFD3EEA     0 content/vrmonitor/icons/steamvr_status_warning.png
          1455      1 D3F1AB2A68A321CB090DFEBBDBEADD8C832F2BFD     0 content/vrmonitor/icons/systray_status_error.png
          1571      1 59E836F0A04B60C2FE755E9DA0640F8050B3AC4F     0 content/vrmonitor/icons/systray_status_off.png
          1571      1 59E836F0A04B60C2FE755E9DA0640F8050B3AC4F     0 content/vrmonitor/icons/systray_status_ready.png
          1571      1 59E836F0A04B60C2FE755E9DA0640F8050B3AC4F     0 content/vrmonitor/icons/systray_status_ready_alert.png
          1571      1 59E836F0A04B60C2FE755E9DA0640F8050B3AC4F     0 content/vrmonitor/icons/systray_status_searching.png
          1571      1 59E836F0A04B60C2FE755E9DA0640F8050B3AC4F     0 content/vrmonitor/icons/systray_status_searching_alert.png
         15059      1 DD4BE1539E8E640737005D4DDFE7B54EC2B8A93E     0 content/vrmonitor/icons/tool_icon.png
           989      1 6256F19C63C56C9CDDD6D88644F1CAD6C9182E84     0 content/vrmonitor/icons/triangle_contract.png
          1744      1 7A289BBA5F4F3AEA5A765529C8A9AFDE2DDDE8B2     0 content/vrmonitor/icons/triangle_down.png
           993      1 DF258C8F46FDC93C6C8BE5A5B44427F52756173B     0 content/vrmonitor/icons/triangle_expand.png
          2805      1 4B5C80C3205EE690FC76C7160BAB208D5B9A40DE     0 content/vrmonitor/icons/update_base.png
          4000      1 C4DBC83C7337C0391B2AFF4B31D621FEB297AD69     0 content/vrmonitor/icons/update_controller.png
          3759      1 E527080108F5C1B85592416494F7A4E13042E728     0 content/vrmonitor/icons/update_generictracker.png
          4995      1 05E0AB3EBF8A960D7D86B4E7F0D1C364E964D8DC     0 content/vrmonitor/icons/update_headset.png
          9794      1 0ACE2228D0D8E9CD72544B29D6769B47D700A5DA     0 content/vrmonitor/icons/update_shutdown.png
          1115      1 7A23B99C68F0B9CDC5457A931F0CA05C3EF4B67B     0 content/vrmonitor/icons/usb_not_present.png
          1102      1 273AD666C57A66C39AC32B37B5A31DA1AF9E6FDD     0 content/vrmonitor/icons/usb_present.png
          1909      1 C230E4FD390839833630052911440E3287D49666     0 content/vrmonitor/icons/vr_status_happy.png
          1080      1 7FA782299AAD762745AFC01D4CD84AE780D98E88     0 content/vrmonitor/icons/vr_status_sad.png
           509      1 B8F459A70EDDF91576579E30C2E935A4D2C72854     0 content/vrmonitor/icons/vr_status_unavailable.png
          1461      1 3EB46397D1229315A4297ECB227983A3EB68AF7F     0 content/vrmonitor/icons/vr_status_unknown.png
        711737      1 D165C731F9A5CDF40331C9C3CC48E55FAD116C5D     0 content/vrmonitor/icons/vrview_idle.png
          1016      1 BFF5FEC037932843E3D1AB07B7E9F928AA52C413     0 content/vrmonitor/icons/white_triangle_down.png
           990      1 CC7080FC251EBBC80B50ACFCD8FAAF39E26776B4     0 content/vrmonitor/icons/white_triangle_right.png
             0      0 0000000000000000000000000000000000000000    64 content/vrmonitor/sounds
       1194016      2 7801FCFDEFEBB3AD60A307E77B78FC79DE47EDA1     0 content/vrmonitor/sounds/demo_is_over.wav
             0      0 0000000000000000000000000000000000000000    64 content/vrmonitor/stylesheets
         60768      1 E0A55088B0825167D786E687AB40A58D739345DC     0 content/vrmonitor/stylesheets/vrmonitor_common.qss
          3337      1 8309BD2339E5CEB123BF9F97346CC414F0832311     0 content/vrmonitor/stylesheets/vrmonitor_common_osx.qss
             0      0 0000000000000000000000000000000000000000     0 content/vrmonitor/stylesheets/vrmonitor_desktop.qss
            19      1 618E15317A42274ECA68770A73FD474DC3D9E298     0 content/vrmonitor/stylesheets/vrmonitor_vr.qss
             0      0 0000000000000000000000000000000000000000    64 content/vrmonitor/textures
        619034      1 2A2B8B24AD538A64F6171B3762BF02BCE70966A5     0 content/vrmonitor/textures/card_intro.png
             0      0 0000000000000000000000000000000000000000    64 content/vrmonitor/translations
        169218      1 97D961B57B3CC10B2F7EF2952906560DEA6B4308     0 content/vrmonitor/translations/vrmonitor_brazilian.txt
        177952      1 387B19EB45D90A50B1130D7D5271EF121EB63185     0 content/vrmonitor/translations/vrmonitor_bulgarian.txt
        167866      1 654BC845352C995F7CACB39E92F1729C9BF693ED     0 content/vrmonitor/translations/vrmonitor_czech.txt
        164910      1 55CB1ED34E303A64EF429020D6A9A83BAB212BD6     0 content/vrmonitor/translations/vrmonitor_danish.txt
        171378      1 2088659627E6B9BB0099EF08D49F3B4844B01082     0 content/vrmonitor/translations/vrmonitor_dutch.txt
        162962      1 B755B41C3B8A73ABAD95C88743F78F38FFB3732C     0 content/vrmonitor/translations/vrmonitor_english.txt
        165478      1 C88611A18AAF33743964AAB5F897C98F6EB0D7CD     0 content/vrmonitor/translations/vrmonitor_errors_brazilian.txt
        168334      1 7125289D79390AD42F132F6C193853825DE0B7AC     0 content/vrmonitor/translations/vrmonitor_errors_bulgarian.txt
        165178      1 0AFA5EA754E7AA0B9806392AA969332B41A254A4     0 content/vrmonitor/translations/vrmonitor_errors_czech.txt
        160908      1 B45848B922457BF74857D1D92DB36971EA489E60     0 content/vrmonitor/translations/vrmonitor_errors_danish.txt
        169002      1 1D37BE5FAC251D1222DC56CE0A14CCEDB1DA5683     0 content/vrmonitor/translations/vrmonitor_errors_dutch.txt
        163782      1 45CA6DD1B4F189D825548835ADF4F8F6E86901E8     0 content/vrmonitor/translations/vrmonitor_errors_english.txt
        158892      1 6ABB0D5F581FE568FAAD4F9B63AC596D40E689DE     0 content/vrmonitor/translations/vrmonitor_errors_finnish.txt
        173970      1 E2A6A2B21A198804355A7C5FBE03587C763D3549     0 content/vrmonitor/translations/vrmonitor_errors_french.txt
        175414      1 FE6B2236DB5092AB1D45E96AFC34C585433FA1C0     0 content/vrmonitor/translations/vrmonitor_errors_german.txt
        172694      1 F15BC0E606F88BD95F9F4DB71E4D6AB70C31DBC5     0 content/vrmonitor/translations/vrmonitor_errors_greek.txt
        166284      1 C5A89B2484B0BA3C3C6EE1E073B0574953DEBD4B     0 content/vrmonitor/translations/vrmonitor_errors_hungarian.txt
        170776      1 90432B0E80291B9EF973ACEA18306AE854308ACB     0 content/vrmonitor/translations/vrmonitor_errors_italian.txt
        138956      1 D15EB6634E7A4F77F2C7A89768D637ECCEEE604D     0 content/vrmonitor/translations/vrmonitor_errors_japanese.txt
        136884      1 A5881B27FF02F1A87EB9BEED87E30908C960EDCC     0 content/vrmonitor/translations/vrmonitor_errors_korean.txt
        136884      1 A5881B27FF02F1A87EB9BEED87E30908C960EDCC     0 content/vrmonitor/translations/vrmonitor_errors_koreana.txt
        169870      1 1A17AED2A2D31B53F7CEA343ED72A266F86E0723     0 content/vrmonitor/translations/vrmonitor_errors_latam.txt
        159846      1 BEA73784A18780A50F67B6CBE7A456ACF6D91630     0 content/vrmonitor/translations/vrmonitor_errors_norwegian.txt
